specimen,length,structure_weight,haul,date_collected,latitude,longitude,region,read_age,test_age,final_age,run_number,scan_name,comments,unscannable,percent_affected,other_problem,crystallized,broken,side,timestamp,file_name,session_title
426065,39,0.0008,39,7/16/21,55.58503,-161.2862,Canoe Bay,,,,1,JJ202101202_426065_OA1,dried tissue,0,50,0,0,0,R,5-Dec-23,PACIFIC_COD_JJ202101202_426065_OA1.0,NIR_JJ202101202
426066,40,0.0007,39,7/16/21,55.58503,-161.2862,Canoe Bay,0,0,0,2,JJ202101202_426066_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426066_OA1_rescan1.0,NIR_JJ202101202_rescan1
426066,40,0.0007,39,7/16/21,55.58503,-161.2862,Canoe Bay,,,,1,JJ202101202_426066_OA1,dried tissue,0,5,0,0,0,L,5-Dec-23,PACIFIC_COD_JJ202101202_426066_OA1.0,NIR_JJ202101202
426067,41,0.0007,39,7/16/21,55.58503,-161.2862,Canoe Bay,0,0,0,2,JJ202101202_426067_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426067_OA1_rescan1.0,NIR_JJ202101202_rescan1
426067,41,0.0007,39,7/16/21,55.58503,-161.2862,Canoe Bay,,,,1,JJ202101202_426067_OA1,,0,0,0,0,0,R,5-Dec-23,PACIFIC_COD_JJ202101202_426067_OA1.0,NIR_JJ202101202
426068,37,0.0007,39,7/16/21,55.58503,-161.2862,Canoe Bay,0,0,0,2,JJ202101202_426068_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426068_OA1_rescan1.0,NIR_JJ202101202_rescan1
426068,37,0.0007,39,7/16/21,55.58503,-161.2862,Canoe Bay,,,,1,JJ202101202_426068_OA1,,0,0,0,0,0,R,5-Dec-23,PACIFIC_COD_JJ202101202_426068_OA1.0,NIR_JJ202101202
426069,30,0.0004,39,7/16/21,55.58503,-161.2862,Canoe Bay,0,0,0,2,JJ202101202_426069_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426069_OA1_rescan1.0,NIR_JJ202101202_rescan1
426069,30,0.0004,39,7/16/21,55.58503,-161.2862,Canoe Bay,,,,1,JJ202101202_426069_OA1,,0,0,0,0,0,L,5-Dec-23,PACIFIC_COD_JJ202101202_426069_OA1.0,NIR_JJ202101202
426071,46,0.001,40,7/17/21,55.33161,-160.6152,Unga,0,0,0,2,JJ202101202_426071_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426071_OA1_rescan1.0,NIR_JJ202101202_rescan1
426071,46,0.001,40,7/17/21,55.33161,-160.6152,Unga,,,,1,JJ202101202_426071_OA1,dried tissue,0,25,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426071_OA1.0,NIR_JJ202101202
426072,38,0.0002,40,7/17/21,55.33161,-160.6152,Unga,0,0,0,2,JJ202101202_426072_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426072_OA1_rescan1.0,NIR_JJ202101202_rescan1
426072,38,0.0002,40,7/17/21,55.33161,-160.6152,Unga,,,,1,JJ202101202_426072_OA1,,0,0,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426072_OA1.0,NIR_JJ202101202
426073,40,0.0005,41,7/17/21,55.34382,-160.607,Unga,0,0,0,2,JJ202101202_426073_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426073_OA1_rescan1.0,NIR_JJ202101202_rescan1
426073,40,0.0005,41,7/17/21,55.34382,-160.607,Unga,,,,1,JJ202101202_426073_OA1,,0,0,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426073_OA1.0,NIR_JJ202101202
426074,43,0.0009,41,7/17/21,55.34382,-160.607,Unga,0,0,0,2,JJ202101202_426074_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426074_OA1_rescan1.0,NIR_JJ202101202_rescan1
426074,43,0.0009,41,7/17/21,55.34382,-160.607,Unga,,,,1,JJ202101202_426074_OA1,,0,0,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426074_OA1.0,NIR_JJ202101202
426075,49,0.001,42,7/17/21,55.65504,-159.6667,Shumagins,0,0,0,2,JJ202101202_426075_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426075_OA1_rescan1.0,NIR_JJ202101202_rescan1
426075,49,0.001,42,7/17/21,55.65504,-159.6667,Shumagins,,,,1,JJ202101202_426075_OA1,dried tissue,0,10,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426075_OA1.0,NIR_JJ202101202
426076,47,0.001,42,7/17/21,55.65504,-159.6667,Shumagins,0,0,0,2,JJ202101202_426076_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426076_OA1_rescan1.0,NIR_JJ202101202_rescan1
426076,47,0.001,42,7/17/21,55.65504,-159.6667,Shumagins,,,,1,JJ202101202_426076_OA1,dried tissue,0,5,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426076_OA1.0,NIR_JJ202101202
426077,53,0.0016,43,7/18/21,55.77222,-159.3681,Ivanof,0,0,0,2,JJ202101202_426077_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426077_OA1_rescan1.0,NIR_JJ202101202_rescan1
426077,53,0.0016,43,7/18/21,55.77222,-159.3681,Ivanof,,,,1,JJ202101202_426077_OA1,,0,0,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426077_OA1.0,NIR_JJ202101202
426078,40,0.0008,43,7/18/21,55.77222,-159.3681,Ivanof,0,0,0,2,JJ202101202_426078_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426078_OA1_rescan1.0,NIR_JJ202101202_rescan1
426078,40,0.0008,43,7/18/21,55.77222,-159.3681,Ivanof,,,,1,JJ202101202_426078_OA1,dried tissue. small black spot,0,1,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426078_OA1.0,NIR_JJ202101202
426080,40,0.0004,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426080_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426080_OA1_rescan1.0,NIR_JJ202101202_rescan1
426080,40,0.0004,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426080_OA1,,0,0,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426080_OA1.0,NIR_JJ202101202
426082,43,0.0008,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426082_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426082_OA1_rescan1.0,NIR_JJ202101202_rescan1
426082,43,0.0008,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426082_OA1,dried tissue,0,20,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426082_OA1.0,NIR_JJ202101202
426083,45,0.0009,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426083_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426083_OA1_rescan1.0,NIR_JJ202101202_rescan1
426083,45,0.0009,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426083_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426083_OA1.0,NIR_JJ202101202
426084,40,0.0003,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426084_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426084_OA1_rescan1.0,NIR_JJ202101202_rescan1
426084,40,0.0003,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426084_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426084_OA1.0,NIR_JJ202101202
426086,37,0.0004,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426086_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426086_OA1_rescan1.0,NIR_JJ202101202_rescan1
426086,37,0.0004,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426086_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426086_OA1.0,NIR_JJ202101202
426088,64,0.0021,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426088_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426088_OA1_rescan1.0,NIR_JJ202101202_rescan1
426088,64,0.0021,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426088_OA1,dried tissue,0,25,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426088_OA1.0,NIR_JJ202101202
426089,62,0.0021,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426089_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426089_OA1_rescan1.0,NIR_JJ202101202_rescan1
426089,62,0.0021,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426089_OA1,dried tissue,0,40,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426089_OA1.0,NIR_JJ202101202
426090,54,0.0015,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426090_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426090_OA1_rescan1.0,NIR_JJ202101202_rescan1
426090,54,0.0015,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426090_OA1,,0,15,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426090_OA1.0,NIR_JJ202101202
426091,49,0.0012,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426091_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426091_OA1_rescan1.0,NIR_JJ202101202_rescan1
426091,49,0.0012,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426091_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426091_OA1.0,NIR_JJ202101202
426092,54,0.0014,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426092_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426092_OA1_rescan1.0,NIR_JJ202101202_rescan1
426092,54,0.0014,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426092_OA1,,0,2,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426092_OA1.0,NIR_JJ202101202
426093,39,0.0006,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426093_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426093_OA1_rescan1.0,NIR_JJ202101202_rescan1
426093,39,0.0006,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426093_OA1,,0,0,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426093_OA1.0,NIR_JJ202101202
426099,32,0.0005,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426099_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426099_OA1_rescan1.0,NIR_JJ202101202_rescan1
426099,32,0.0005,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426099_OA1,dried tissue. black pigment spot,0,1,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426099_OA1.0,NIR_JJ202101202
426100,32,0.0003,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426100_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426100_OA1_rescan1.0,NIR_JJ202101202_rescan1
426100,32,0.0003,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426100_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426100_OA1.0,NIR_JJ202101202
426102,35,0.0004,44,7/18/21,55.88445,-158.8209,Mitrofania,0,0,0,2,JJ202101202_426102_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426102_OA1_rescan1.0,NIR_JJ202101202_rescan1
426102,35,0.0004,44,7/18/21,55.88445,-158.8209,Mitrofania,,,,1,JJ202101202_426102_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426102_OA1.0,NIR_JJ202101202
426104,60,0.0006,45,7/18/21,55.88451,-158.8246,Mitrofania,,,,1,JJ202101202_426104_OA1,,0,0,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426104_OA1.0,NIR_JJ202101202
426126,68,0.0028,46,7/21/21,57.95942,-153.4398,Kodiak,0,0,0,2,JJ202101202_426126_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426126_OA1_rescan1.0,NIR_JJ202101202_rescan1
426126,68,0.0028,46,7/21/21,57.95942,-153.4398,Kodiak,,,,1,JJ202101202_426126_OA1,,0,0,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426126_OA1.0,NIR_JJ202101202
426127,61,0.0018,46,7/21/21,57.95942,-153.4398,Kodiak,0,0,0,2,JJ202101202_426127_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426127_OA1_rescan1.0,NIR_JJ202101202_rescan1
426127,61,0.0018,46,7/21/21,57.95942,-153.4398,Kodiak,,,,1,JJ202101202_426127_OA1,dried tissue,0,10,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426127_OA1.0,NIR_JJ202101202
426128,55,0.0018,46,7/21/21,57.95942,-153.4398,Kodiak,0,0,0,2,JJ202101202_426128_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426128_OA1_rescan1.0,NIR_JJ202101202_rescan1
426128,55,0.0018,46,7/21/21,57.95942,-153.4398,Kodiak,,,,1,JJ202101202_426128_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426128_OA1.0,NIR_JJ202101202
426129,56,0.0017,46,7/21/21,57.95942,-153.4398,Kodiak,0,0,0,2,JJ202101202_426129_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426129_OA1_rescan1.0,NIR_JJ202101202_rescan1
426129,56,0.0017,46,7/21/21,57.95942,-153.4398,Kodiak,,,,1,JJ202101202_426129_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426129_OA1.0,NIR_JJ202101202
426130,51,0.0013,46,7/21/21,57.95942,-153.4398,Kodiak,0,0,0,2,JJ202101202_426130_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426130_OA1_rescan1.0,NIR_JJ202101202_rescan1
426130,51,0.0013,46,7/21/21,57.95942,-153.4398,Kodiak,,,,1,JJ202101202_426130_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426130_OA1.0,NIR_JJ202101202
426131,35,0.0006,46,7/21/21,57.95942,-153.4398,Kodiak,0,0,0,2,JJ202101202_426131_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426131_OA1_rescan1.0,NIR_JJ202101202_rescan1
426131,35,0.0006,46,7/21/21,57.95942,-153.4398,Kodiak,,,,1,JJ202101202_426131_OA1,dried tissue,0,45,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426131_OA1.0,NIR_JJ202101202
426132,77,0.0035,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426132_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426132_OA1_rescan1.0,NIR_JJ202101202_rescan1
426132,77,0.0035,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426132_OA1,dried tissue,0,15,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426132_OA1.0,NIR_JJ202101202
426134,71,0.0032,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426134_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426134_OA1_rescan1.0,NIR_JJ202101202_rescan1
426134,71,0.0032,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426134_OA1,dried tissue. not on other side,0,20,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426134_OA1.0,NIR_JJ202101202
426136,66,0.0027,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426136_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426136_OA1_rescan1.0,NIR_JJ202101202_rescan1
426136,66,0.0027,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426136_OA1,,0,0,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426136_OA1.0,NIR_JJ202101202
426146,54,0.0013,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426146_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426146_OA1_rescan1.0,NIR_JJ202101202_rescan1
426146,54,0.0013,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426146_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426146_OA1.0,NIR_JJ202101202
426150,57,0.0019,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426150_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426150_OA1_rescan1.0,NIR_JJ202101202_rescan1
426150,57,0.0019,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426150_OA1,dried tissue. black pigment spots,0,1,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426150_OA1.0,NIR_JJ202101202
426152,61,0.0023,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426152_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426152_OA1_rescan1.0,NIR_JJ202101202_rescan1
426152,61,0.0023,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426152_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426152_OA1.0,NIR_JJ202101202
426153,69,0.003,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426153_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426153_OA1_rescan1.0,NIR_JJ202101202_rescan1
426153,69,0.003,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426153_OA1,dried tissue,0,5,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426153_OA1.0,NIR_JJ202101202
426155,67,0.0029,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426155_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426155_OA1_rescan1.0,NIR_JJ202101202_rescan1
426155,67,0.0029,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426155_OA1,dried tissue,0,10,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426155_OA1.0,NIR_JJ202101202
426156,64,0.0028,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426156_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426156_OA1_rescan1.0,NIR_JJ202101202_rescan1
426156,64,0.0028,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426156_OA1,dried tissue. not on back,0,10,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426156_OA1.0,NIR_JJ202101202
426157,63,0.003,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426157_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426157_OA1_rescan1.0,NIR_JJ202101202_rescan1
426157,63,0.003,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426157_OA1,dried tissue,0,10,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426157_OA1.0,NIR_JJ202101202
426158,48,0.0012,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426158_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426158_OA1_rescan1.0,NIR_JJ202101202_rescan1
426158,48,0.0012,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426158_OA1,,0,0,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426158_OA1.0,NIR_JJ202101202
426162,42,0.0009,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426162_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426162_OA1_rescan1.0,NIR_JJ202101202_rescan1
426162,42,0.0009,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426162_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426162_OA1.0,NIR_JJ202101202
426163,45,0.0008,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426163_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426163_OA1_rescan1.0,NIR_JJ202101202_rescan1
426163,45,0.0008,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426163_OA1,dried tissue,0,30,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426163_OA1.0,NIR_JJ202101202
426165,55,0.0017,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426165_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426165_OA1_rescan1.0,NIR_JJ202101202_rescan1
426165,55,0.0017,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426165_OA1,dried tissue,0,40,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426165_OA1.0,NIR_JJ202101202
426166,52,0.0014,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426166_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426166_OA1_rescan1.0,NIR_JJ202101202_rescan1
426166,52,0.0014,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426166_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426166_OA1.0,NIR_JJ202101202
426167,40,0.0006,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426167_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426167_OA1_rescan1.0,NIR_JJ202101202_rescan1
426167,40,0.0006,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426167_OA1,dried tissue ,0,40,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_426167_OA1.0,NIR_JJ202101202
426168,50,0.0016,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426168_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426168_OA1_rescan1.0,NIR_JJ202101202_rescan1
426168,50,0.0016,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426168_OA1,dried tissue,0,5,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426168_OA1.0,NIR_JJ202101202
426170,59,0.0022,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426170_OA1,dried tissue,0,10,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426170_OA1.0,NIR_JJ202101202
426175,40,0.0007,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426175_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426175_OA1_rescan1.0,NIR_JJ202101202_rescan1
426175,40,0.0007,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426175_OA1,dried tissue,0,40,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426175_OA1.0,NIR_JJ202101202
426198,49,0.0012,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426198_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426198_OA1_rescan1.0,NIR_JJ202101202_rescan1
426198,49,0.0012,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426198_OA1,dried tissue,0,15,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426198_OA1.0,NIR_JJ202101202
426216,72,0.0033,47,7/21/21,57.96114,-153.4534,Kodiak,0,0,0,2,JJ202101202_426216_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426216_OA1_rescan1.0,NIR_JJ202101202_rescan1
426216,72,0.0033,47,7/21/21,57.96114,-153.4534,Kodiak,,,,1,JJ202101202_426216_OA1,dried tissue,0,30,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426216_OA1.0,NIR_JJ202101202
426220,51,0.0011,48,7/21/21,58.06932,-152.7652,Kodiak,0,0,0,2,JJ202101202_426220_OA1_rescan1,0,0,0,0,0,0,0,0,PACIFIC_COD_JJ202101202_426220_OA1_rescan1.0,NIR_JJ202101202_rescan1
426220,51,0.0011,48,7/21/21,58.06932,-152.7652,Kodiak,,,,1,JJ202101202_426220_OA1,,0,0,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_426220_OA1.0,NIR_JJ202101202
429800,90,0.008,49,8/23/21,57.29222,-133.815,Brothers,,,,1,JJ202101202_429800_OA1,,0,0,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_429800_OA1.0,NIR_JJ202101202
429802,111,0.0124,49,8/23/21,57.29222,-133.815,Brothers,,,,1,JJ202101202_429802_OA1,dried tissue. ,0,10,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_429802_OA1.0,NIR_JJ202101202
429804,102,0.0096,49,8/23/21,57.29222,-133.815,Brothers,,,,1,JJ202101202_429804_OA1,,0,0,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_429804_OA1.0,NIR_JJ202101202
429805,101,0.0097,49,8/23/21,57.29222,-133.815,Brothers,,,,1,JJ202101202_429805_OA1,dried tissue,0,10,0,0,0,R,6-Dec-23,PACIFIC_COD_JJ202101202_429805_OA1.0,NIR_JJ202101202
429806,112,0.0121,49,8/23/21,57.29222,-133.815,Brothers,,,,1,JJ202101202_429806_OA1,,0,5,0,0,1,R,6-Dec-23,PACIFIC_COD_JJ202101202_429806_OA1.0,NIR_JJ202101202
429807,97,0.0106,49,8/23/21,57.29222,-133.815,Brothers,,,,1,JJ202101202_429807_OA1,dried tissue,0,5,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_429807_OA1.0,NIR_JJ202101202
429808,117,0.012,49,8/23/21,57.29222,-133.815,Brothers,,,,1,JJ202101202_429808_OA1,dried tissue. dark pigment spot,0,2,0,0,0,L,6-Dec-23,PACIFIC_COD_JJ202101202_429808_OA1.0,NIR_JJ202101202
